PERID,PNUM,age,household_id,pemploy,pstudent,ptype,sex,RELATE,ESR,GRADE,PAUG,DDP,WEEKS,HOURS,MSP,POVERTY,EARNS,pagecat,padkid
556564,2,62,243868,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556565,1,67,243869,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556566,2,62,243869,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556567,1,67,243870,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556568,2,62,243870,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556569,1,67,243871,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556570,2,62,243871,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556571,1,67,243872,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556572,2,62,243872,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556573,1,67,243873,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556574,2,62,243873,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556575,1,67,243874,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556576,2,62,243874,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556577,1,67,243875,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556578,2,62,243875,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556579,1,67,243876,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556580,2,62,243876,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556581,1,67,243877,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556582,2,62,243877,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556583,1,67,243878,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556584,2,62,243878,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556585,1,63,243879,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556586,2,53,243879,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556587,1,63,243880,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556588,2,53,243880,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556589,1,63,243881,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556590,2,53,243881,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556591,1,63,243882,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556592,2,53,243882,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556593,1,65,243883,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556594,2,52,243883,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556595,1,65,243884,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556596,2,52,243884,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556597,1,54,243885,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556598,2,56,243885,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556599,1,54,243886,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556600,2,56,243886,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556601,1,54,243887,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556602,2,56,243887,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556603,1,54,243888,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556604,2,56,243888,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556605,1,64,243889,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556606,2,65,243889,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556607,1,64,243890,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556608,2,65,243890,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556609,1,64,243891,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556610,2,65,243891,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556611,1,64,243892,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556612,2,65,243892,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556613,1,64,243893,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556614,2,65,243893,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556615,1,64,243894,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556616,2,65,243894,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556617,1,64,243895,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556618,2,65,243895,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556619,1,64,243896,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556620,2,65,243896,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556621,1,64,243897,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556622,2,65,243897,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556623,1,64,243898,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556624,2,65,243898,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556625,1,64,243899,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556626,2,65,243899,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556627,1,64,243900,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556628,2,65,243900,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556629,1,74,243901,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556630,2,74,243901,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556631,1,77,243902,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556632,2,66,243902,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556633,1,77,243903,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556634,2,66,243903,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556635,1,77,243904,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556636,2,66,243904,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556637,1,77,243905,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556638,2,66,243905,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556639,1,77,243906,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556640,2,66,243906,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556641,1,77,243907,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556642,2,66,243907,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556643,1,77,243908,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556644,2,66,243908,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556645,1,77,243909,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556646,2,66,243909,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556647,1,77,243910,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556648,2,66,243910,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556649,1,78,243911,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556650,2,76,243911,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556651,1,78,243912,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556652,2,76,243912,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556653,1,78,243913,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556654,2,76,243913,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556655,1,78,243914,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556656,2,76,243914,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556657,1,78,243915,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556658,2,76,243915,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556659,1,78,243916,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556660,2,76,243916,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556661,1,78,243917,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556662,2,76,243917,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556663,1,78,243918,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556664,2,76,243918,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556665,1,78,243919,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556666,2,76,243919,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556667,1,78,243920,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556668,2,76,243920,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556669,1,78,243921,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556670,2,76,243921,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556671,1,78,243922,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556672,2,76,243922,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556673,1,78,243923,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556674,2,76,243923,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556675,1,78,243924,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556676,2,76,243924,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556677,1,78,243925,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556678,2,76,243925,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556679,1,78,243926,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556680,2,76,243926,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556681,1,78,243927,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556682,2,76,243927,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556683,1,55,243928,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556684,2,63,243928,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556685,1,55,243929,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556686,2,63,243929,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556687,1,55,243930,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556688,2,63,243930,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556689,1,55,243931,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556690,2,63,243931,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556691,1,55,243932,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556692,2,63,243932,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556693,1,55,243933,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556694,2,63,243933,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556695,1,55,243934,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556696,2,63,243934,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556697,1,55,243935,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556698,2,63,243935,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556699,1,55,243936,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556700,2,63,243936,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556701,1,55,243937,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556702,2,63,243937,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556703,1,55,243938,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556704,2,63,243938,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556705,1,55,243939,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556706,2,63,243939,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556707,1,55,243940,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556708,2,63,243940,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556709,1,55,243941,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556710,2,63,243941,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556711,1,55,243942,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556712,2,63,243942,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556713,1,55,243943,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556714,2,63,243943,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556715,1,55,243944,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556716,2,63,243944,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556717,1,55,243945,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556718,2,63,243945,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556719,1,55,243946,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556720,2,63,243946,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556721,1,55,243947,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556722,2,63,243947,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556723,1,55,243948,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556724,2,63,243948,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556725,1,55,243949,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556726,2,63,243949,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556727,1,55,243950,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556728,2,63,243950,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556729,1,55,243951,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556730,2,63,243951,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556731,1,55,243952,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556732,2,63,243952,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556733,1,29,243953,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556734,2,30,243953,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556735,1,29,243954,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556736,2,30,243954,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556737,1,29,243955,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556738,2,30,243955,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556739,1,29,243956,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556740,2,30,243956,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556741,1,29,243957,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556742,2,30,243957,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556743,1,29,243958,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556744,2,30,243958,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556745,1,29,243959,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556746,2,30,243959,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556747,1,58,243960,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556748,2,60,243960,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556749,1,58,243961,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556750,2,60,243961,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556751,1,58,243962,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556752,2,60,243962,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556753,1,58,243963,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556754,2,60,243963,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556755,1,58,243964,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556756,2,60,243964,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556757,1,58,243965,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556758,2,60,243965,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556759,1,58,243966,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556760,2,60,243966,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556761,1,58,243967,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556762,2,60,243967,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556763,1,64,243968,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556764,2,63,243968,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556765,1,84,243969,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556766,2,82,243969,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556767,1,78,243970,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556768,2,79,243970,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556769,1,64,243971,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556770,2,63,243971,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556771,1,84,243972,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556772,2,82,243972,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556773,1,64,243973,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556774,2,63,243973,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556775,1,84,243974,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556776,2,82,243974,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556777,1,73,243975,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556778,2,81,243975,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556779,1,84,243976,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556780,2,82,243976,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556781,1,72,243977,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556782,2,65,243977,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556783,1,72,243978,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556784,2,71,243978,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556785,1,72,243979,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556786,2,65,243979,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556787,1,72,243980,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556788,2,80,243980,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556789,1,64,243981,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556790,2,63,243981,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556791,1,68,243982,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556792,2,76,243982,3,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556793,1,72,243983,3,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556794,2,83,243983,3,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556795,1,28,243984,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556796,2,30,243984,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556797,1,35,243985,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556798,2,38,243985,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556799,1,27,243986,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556800,2,26,243986,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556801,1,26,243987,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556802,2,25,243987,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556803,1,28,243988,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556804,2,29,243988,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556805,1,29,243989,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556806,2,28,243989,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556807,1,29,243990,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556808,2,28,243990,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556809,1,29,243991,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556810,2,28,243991,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556811,1,28,243992,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556812,2,27,243992,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556813,1,28,243993,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556814,2,27,243993,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556815,1,28,243994,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556816,2,28,243994,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556817,1,33,243995,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556818,2,31,243995,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556819,1,30,243996,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556820,2,30,243996,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
